74.45054945,75.12531328,78.71304975,80.02883922,78.71304975,76.31578947,75.64102564,77.30769231,77.94871795,76.40407785,73.26682295,72.942253,74.81989343,77.60627114,78.26384142,76.98117347,75.35674202,75.35674202,77.69241103,79.66771967,79.66771967,77.64069264,76.61505162,77.30769231,78.97435897,79.64912281,78.29891184,76.94870087,77.29957806,79.38038264,80.03795291,79.01231189,76.61505162,76.95681511,78.3428165,79.65860597,78.98384214,76.34705902,75.03126954,75.70603338,78.71304975,80.37971641,80.73059361,78.97435897,78.97435897,79.33471933,80.72072072,80.36984353,78.6592722,77.94803464,79.02950544,81.11031002,81.46118721,79.38038264,77.95714834,77.95714834,79.30735931,78.33333333,76.35802469,76.0071475,1
75.64883936,75.34772524,74.72262757,73.17798747,73.47910159,75.10353304,77.32293697,78.94736842,78.94736842,78.27260459,78.27260459,78.62348178,78.62348178,77.94871795,76.92307692,77.94871795,78.97435897,78.97435897,77.94871795,76.28205128,76.28205128,76.95681511,78.27260459,80.40935673,83.0790745,87.06631533,91.0345693,94.8359473,98.43122208,101.167949,103.468783,104.0532365,103.468783,102.8638223,102.8638223,102.8638223,100.6391282,98.41443412,96.77419355,97.30301428,96.79098151,96.79098151,95.75012801,96.26216078,96.26216078,97.30301428,96.29494976,94.33991555,91.40377657,87.55103685,82.24800654,76.49364582,73.78774357,73.47910159,75.35674202,77.69241103,80.39831328,82.20206508,82.57229833,82.57229833,0
75.3164557,75.64102564,76.61505162,77.93084109,78.26384142,78.26384142,77.58907759,77.93084109,78.27260459,78.60560492,77.93084109,75.71143716,74.12765509,74.12765509,75.67229518,76.28205128,75.33238367,74.38271605,74.07407407,75.02374169,76.64817314,77.59784076,77.59784076,76.59850698,75.95748134,75.63291139,76.29048167,77.26450764,77.26450764,76.60693737,75.32426942,74.69917175,74.07407407,75.69850552,76.98117347,78.60560492,77.93084109,76.64817314,75.97340931,75.64883936,74.76700515,71.34820173,67.30834178,65.00419431,65.50924482,68.04217288,70.34632035,71.71543316,72.00229489,72.58301499,73.17798747,74.39805762,75.98183969,76.93150731,76.93150731,76.27393703,75.63291139,74.41284124,72.08489129,68.36148703,0
60.4205369,60.8205769,60.42842004,60.2180266,60.42416967,61.2244898,60.61830673,60.61830673,60.61830673,60.81632653,60.0160064,59.80986334,59.80986334,60.2020202,60.40816327,61.2414966,62.29412818,62.50452161,62.28974498,61.8556701,61.4391336,61.22874017,60.81220367,59.8409527,59.23476963,59.03274943,60.0040004,60.0040004,60.2060206,60.6225571,60.42842004,59.64387557,59.22733907,60.0276592,60.2180266,60.0160064,60.0160064,60.40816327,60.81632653,61.2414966,61.8600533,61.45189003,61.02671997,61.2414966,61.64965986,61.64965986,61.64965986,61.8600533,61.45189003,61.45189003,62.10992908,62.72848578,62.09717265,61.87320848,62.53124753,63.16256066,63.38652482,63.16256066,63.16256066,62.93859649,0
65.98189045,66.78402949,67.53328024,69.24519024,68.4430512,68.18768859,66.70455918,66.70455918,66.9599218,66.7311412,65.28046422,63.60582307,64.55144955,65.25287578,65.47683994,64.53121347,65.0251016,67.00431981,68.71622981,69.23282545,67.95503347,68.22234168,68.48964989,68.25075834,67.4668545,67.19954629,68.71622981,68.46654192,67.45605815,65.93937464,66.18906253,67.19954629,67.93232597,67.68263808,65.97072808,65.00419431,64.52110252,66.23301253,66.00423193,65.77047784,64.75999407,65.4614203,66.9445497,67.43843784,67.43843784,66.67215431,66.92751693,66.92751693,65.75792628,65.50256367,65.50256367,66.67215431,66.17826618,65.70562054,65.70562054,66.98341252,67.45605815,66.97296637,65.69517439,66.97296637,0
67.18200592,73.90715212,70.6865402,64.81481481,56.08465608,58.84273331,64.1337386,70.7271452,76.84780972,81.60971449,84.54011742,85.71428571,77.97619048,70.91013825,63.61530542,64.05856783,64.53121347,65.72652784,66.18906253,65.95017098,64.98363721,65.22252876,65.22252876,65.45628285,65.2173913,65.95017098,66.18906253,67.43843784,69.06291327,71.47513519,72.58301499,72.01604121,70.35307003,69.24519024,69.52530228,70.60755337,71.14845938,69.31695755,66.78402949,65.72652784,67.27791762,69.25713583,69.25713583,65.72772407,60.99042863,59.13707522,59.54523848,59.54523848,58.53452492,59.86549209,65.44335911,68.0577382,68.0577382,68.96135266,68.47826087,68.71715241,67.24656418,69.89767765,76.90516291,83.67878145,1
76.61505162,76.93150731,76.29048167,75.00781372,75.665384,76.63940997,77.58907759,76.61505162,74.45054945,71.28143392,69.00870665,67.17720482,66.68331668,65.69517439,66.18906253,66.68295066,67.93232597,68.98982762,71.51791751,73.52941176,75,75.3164557,75.63291139,75.94936709,75.32426942,73.53722549,70.6926799,68.47323199,67.93232597,68.44892161,67.25360724,65.09843483,63.16256066,63.39134126,63.6106395,62.16585106,59.17899323,57.92834185,60.54272094,66.41444632,69.08437624,67.69548735,67.11476726,69.64285714,72.33893557,72.33893557,71.14845938,72.31040564,74.81667131,77.67381417,78.62348178,76.99905033,74.14190748,72.59726738,71.71543316,70.8944151,69.7865353,69.50642326,69.77373147,69.51249845,1
64.98363721,64.74988312,64.28734843,64.52110252,64.52110252,64.74988312,64.51612903,64.74988312,65.22252876,65.22252876,64.98877467,64.28734843,63.83460367,63.83460367,63.6106395,63.6106395,63.3818589,63.83460367,63.83460367,63.6106395,63.15789474,62.93859649,62.08798511,61.65391024,62.09717265,62.94778402,63.3818589,63.15789474,62.30728336,61.87320848,61.22874017,61.02671997,60.81632653,60.61018347,60.61018347,60.61018347,60.81632653,61.01834673,61.4435168,61.86868687,62.5,62.5,62.71929825,62.71929825,62.71929825,62.28522337,61.8600533,61.43488323,61.43488323,61.64527667,61.8556701,62.07044674,62.50452161,62.71929825,62.93859649,62.93859649,63.3818589,63.3818589,78.04351304,71.80451128,0
63.43881682,62.29412818,61.64965986,61.64965986,62.09292228,63.42388944,65.2379484,66.68862538,67.67676768,67.67676768,66.92751693,65.93937464,64.33570911,62.15966733,61.25387023,60.43729373,60.05278926,58.82729906,58.82729906,59.21180353,60.2225171,61.25387023,62.07044674,62.72848578,63.17174819,63.60582307,63.83460367,64.29713836,63.86306348,62.7658504,62.07935155,62.73739059,63.60582307,64.05856783,64.28734843,63.84408602,62.95726638,62.28522337,61.05973317,60.84933974,60.2180266,60.41216367,60.2060206,59.61184354,59.41770648,59.21568627,59.02531887,59.41747573,59.61949593,60.4040404,60.2060206,60.2060206,61.28059614,61.88677921,62.09292228,60.42416967,60.2180266,60.01188354,59.09562919,58.12437822,1
130.3698435,102.2898154,116.8059445,138.1092026,140.3041907,103.5658395,84.93229911,84.93229911,83.821188,79.83568075,73.88888889,68.49881797,64.3321513,61.52740481,58.94239785,56.45768837,55.05823066,55.2345664,55.57753133,55.90813717,55.05823066,54.38465989,55.45351176,56.12708253,56.97698904,56.2511021,57.36149351,57.72433821,57.72433821,56.44087653,57.0120875,59.3731303,60.08538101,61.78877715,63.72465132,67.48238784,66.5955682,62.6546815,58.89694498,57.14631281,56.11671178,55.06776073,55.06776073,56.85172291,57.71752377,58.08036848,58.27838828,60.28340081,61.67118828,61.67118828,60.03603243,59.41747573,58.46509478,57.56613757,56.61375661,57.1739807,57.1739807,56.14437967,54.55455455,54.05405405,0
